"x","y","fus01","diplo01","temp","p_sum","r_sum","elevation","slope","hail","hail_new","age","ph","lithology","soil","year"
525400,4786797,0,0,14.657143,234.4,0.010681,211.070007,48.785671,0,1,40,4.264669,'Calizas impuras y calcarenitas',Luvisols,2012
525456,4787340,0,0,14.5,253.4,0.028548,147.639999,25.007093,0,1,21,4.264669,'Calizas impuras y calcarenitas',Luvisols,2012
525517,4786624,0,0,15.628571,239.6,-0.030051,221.039993,10.520919,0,0,18,4.264669,'Calizas impuras y calcarenitas',Luvisols,2012
532397,4783239,0,0,15.457143,210.8,0.010431,325.899994,16.636343,0,1,7,4.405338,'Calizas impuras y calcarenitas',Cambisols,2012
539866,4783487,0,0,14.928571,234.2,-0.014058,313.540009,11.087326,0,1,7,4.320951,'Calizas impuras y calcarenitas',Luvisols,2012
505897,4800417,0,0,15.014286,258.5,-0.014058,36.93,70,0,1,9,4.273373,'Calizas impuras y calcarenitas',Luvisols,2012
506197,4800124,0,0,15.071429,446.5,-0.020805,52.32,70,0,1,29,4.273373,'Calizas impuras y calcarenitas',Luvisols,2012
508409,4797742,0,0,16.357143,295,0.032297,190.220001,47.70388,0,1,10,4.23496,'Calizas impuras y calcarenitas',Luvisols,2012
526090,4786290,0,0,15.914286,299.8,-0.00906,279.359985,19.616388,0,1,24,4.264669,'Calizas impuras y calcarenitas',Ferralsols,2012
526761,4785688,0,0,14,244.1,0.016679,390.399994,54.492374,0,1,21,4.215237,'Calizas impuras y calcarenitas',Luvisols,2012
525682,4788016,0,0,15.485714,243.8,-0.002813,127.050003,70,0,1,2,4.264669,'Calizas impuras y calcarenitas',Luvisols,2012
510574,4755767,0,0,15.185714,238.7,-0.025303,620.22998,65.264526,0,1,5,5.539023,'Calizas impuras y calcarenitas',Cambisols,2012
527610,4780677,0,0,15.314286,239.9,0.009182,92.440002,20.082371,0,1,7,4.390103,'Depsitos superficiales',Cambisols,2012
534520,4793590,0,0,15.1,226.8,0.006058,90.400002,37.993317,0,1,8,4.04117,'Depsitos superficiales',Luvisols,2012
546501,4752729,0,0,15.757143,279.6,-0.028801,616.630005,22.820303,0,1,2,5.2232,'Depsitos superficiales',Cambisols,2012
543302,4752862,0,0,14.742857,407.3,-0.058288,583.809998,70,0,1,34,5.167832,'Depsitos superficiales',Cambisols,2012
544219,4753001,0,0,14.728571,226.6,0.006433,602.299988,48.265797,0,1,24,5.167832,'Depsitos superficiales',Cambisols,2012
545251,4752892,0,0,14.742857,407.3,-0.058288,598.98999,70,0,1,34,5.167832,'Depsitos superficiales',Cambisols,2012
538954,4719715,0,0,16.028571,254.5,0.005059,680.530029,51.962009,0,1,5,5.684886,'Depsitos superficiales',Histosols,2012
543459,4751833,0,0,15.057143,254.8,-0.00831,566.179993,45.087078,0,1,4,5.167832,'Depsitos superficiales',Cambisols,2012
510920,4753302,0,0,16.371429,302.1,-0.008685,589.219971,21.456352,0,1,2,5.648679,'Depsitos superficiales',Cambisols,2012
527501,4796671,0,0,15.285714,272.6,-0.006061,7.69,35.364525,0,1,9,4.053608,'Depsitos superficiales',Chernozems,2012
499394,4778992,1,0,15.542857,320.6,-0.082653,159.360001,70,0,1,4,4.512147,'Depsitos superficiales',Cambisols,2012
498562,4778603,0,0,16.171429,250.5,0.014929,132.520004,7.705238,0,1,23,4.765982,'Depsitos superficiales',Cambisols,2011
570498.454592,4791971.066141,0,0,15.771429,242.3,-0.013558,1.185,62.936489,0,1,7,4.591212,'Depsitos superficiales',Cambisols,2012
571955,4791573,0,0,14.957143,400.1,0.02555,0.583,70,0,1,34,4.61071,'Depsitos superficiales',Cambisols,2012
508130,4736319,0,0,16.057143,230.1,0.018303,527.380005,38.506298,0,1,13,6.018014,'Depsitos superficiales',Cambisols,2012
518065,4779920,0,0,14.957143,400.1,0.02555,79.559998,70,0,1,40,4.341392,'Depsitos superficiales',Cambisols,2012
514230,4797932,0,0,15.985714,247.3,0.017678,28.32,12.523973,0,1,7,4.190351,'Depsitos superficiales',Luvisols,2012
526191,4794367,0,0,15.214286,294.9,0.031672,13.47,26.108643,0,1,38,4.05948,'Depsitos superficiales',Cambisols,2012
571454,4791380,0,0,15.685714,341.2,0.026549,1.807,26.829178,0,1,21,4.61071,'Depsitos superficiales',Cambisols,2012
542920,4704304,0,0,15.685714,341.2,0.026549,384.929993,26.829178,0,1,18,5.773371,'Depsitos superficiales',Cambisols,2012
530662,4744682,0,0,15.471429,266.9,-0.030925,514.321472,5.433313,0,1,2,5.551197,'Depsitos superficiales',Cambisols,2012
589942,4789055,0,0,14.328571,234.2,0.033671,376.845001,40.899429,0,1,3,4.577865,Pizarras,Cambisols,2012
589897,4788906,0,0,14.571429,377.9,-0.023929,426.544006,70,0,1,10,4.577865,Pizarras,Cambisols,2012
560218,4779067,0,0,15.071429,446.5,-0.020805,305.136993,70,0,1,3,4.61261,Lutitas,Luvisols,2012
554808,4782155,0,0,15.4,233.2,-0.012184,218.753998,51.55027,0,1,13,4.445504,Lutitas,Luvisols,2012
554889,4782059,0,0,15.428571,339.9,-0.027677,197.710999,48.937462,0,1,19,4.445504,Lutitas,Luvisols,2012
580748,4773498,0,0,14.6,300.5,-0.016807,647.732971,27.808472,0,1,40,4.91301,Lutitas,Cambisols,2012
567169,4757069,0,0,14.5,229,0.066782,309.833008,20.008997,0,1,8,5.436153,'Alternancia de margocalizas margas calizas y calcarenitas',Kastanozems,2012
483155,4788173,0,0,14.985714,249.8,-0.010809,217.949997,55.829144,0,1,20,4.514118,'Alternancia de margocalizas margas calizas y calcarenitas',Cambisols,2011
488000,4787340,0,0,15.785714,236.7,0.020177,471.299988,40.660789,0,1,31,4.504406,'Alternancia de margocalizas margas calizas y calcarenitas',Ferralsols,2011
557832,4763888,0,0,14.571429,377.9,-0.023929,425.895996,70,0,1,34,5.251497,'Alternancia de margocalizas margas calizas y calcarenitas',Cambisols,2012
557832,4763888,0,0,15.542857,238.9,0.078402,425.895996,56.830738,0,1,7,5.251497,'Alternancia de margocalizas margas calizas y calcarenitas',Cambisols,2012
540809,4768877,0,0,15.542857,238.9,0.078402,314.898987,56.830738,0,1,15,4.721769,'Alternancia de margocalizas margas calizas y calcarenitas',Cambisols,2012
487651,4788320,1,0,15.185714,355.3,-0.070158,167.75,60.368038,0,1,36,4.504406,'Alternancia de margocalizas margas calizas y calcarenitas',Cambisols,2012
538388,4766451,0,0,15.7,279.6,0.033671,674.445007,32.681931,0,1,16,4.721769,'Alternancia de margocalizas margas calizas y calcarenitas',Cambisols,2012
558130,4756851,0,0,15.614286,222.7,0.022801,639.254028,51.963966,0,1,2,5.277181,'Alternancia de margocalizas margas calizas y calcarenitas',Cambisols,2011
554912,4760922,0,0,14.171429,260.3,0.073654,544.340027,64.869881,0,1,13,5.064679,'Alternancia de margocalizas margas calizas y calcarenitas',Cambisols,2012
551865,4790817,0,0,15.742857,250.7,-0.036798,125.728996,2.507991,0,1,15,4.258671,'Alternancia de margocalizas margas calizas y calcarenitas',Luvisols,2011
513928,4778048,0,0,16.028571,239.6,0.018178,157.25,49.593964,0,1,4,4.578256,'Alternancia de margocalizas margas calizas y calcarenitas',Cambisols,2012
555145,4788179,0,0,15.142857,250.7,0.028424,297.167999,42.53381,0,1,5,4.303467,'Alternancia de margocalizas margas calizas y calcarenitas',Cambisols,2012
538570,4757238,0,0,14.885714,300.3,0.045666,885.909973,32.076195,0,1,3,4.955286,Areniscas,Cambisols,2012
513670,4771687,0,0,15.614286,209.6,0.000061,417.660004,37.969902,0,0,40,4.807139,Areniscas,Cambisols,2012
526360,4806565,0,0,16.028571,245.7,0.010931,24.91,22.230097,0,1,2,4.096619,Areniscas,Cambisols,2012
532598,4765095,0,0,13.9,338.9,0.032797,837.109985,34.412167,0,1,39,4.663941,'Detrticos alternantes',Ferralsols,2012
530145,4761415,0,0,14.457143,275.7,0.076277,607.359985,6.45215,0,1,24,5.100885,'Detrticos alternantes',Cambisols,2012
533825,4762104,0,0,15.242857,249.6,0.004059,596.48999,50.750889,0,1,18,4.899176,'Detrticos alternantes',Cambisols,2012
536063,4763330,0,0,15.728571,210.4,0.021926,526.75,21.913439,0,1,7,4.899176,'Detrticos alternantes',Cambisols,2012
534382,4763585,0,0,15.714286,254.1,-0.003188,693.359985,66.136551,0,1,7,4.899176,'Detrticos alternantes',Cambisols,2011
484183,4792141,0,0,15.842857,249.3,-0.030176,400.850006,70,0,1,9,4.359752,'Detrticos alternantes',Cambisols,2011
511556,4773848,0,0,15.385714,277.8,-0.026552,517.619995,70,0,1,33,4.894371,'Detrticos alternantes',Cambisols,2012
511979,4774313,0,0,16.1,381.7,-0.037423,516.5,70,0,1,8,4.578256,'Detrticos alternantes',Cambisols,2012
511982,4774319,0,0,15.428571,224.9,-0.054665,515.789978,26.943241,0,1,37,4.578256,'Detrticos alternantes',Cambisols,2012
524071,4773748,1,0,16.1,381.7,-0.037423,607.599976,70,0,1,7,4.596642,'Detrticos alternantes',Cambisols,2012
485156,4793920,0,0,14.7,210.4,0.012805,389.100006,29.561024,0,0,40,4.295721,'Detrticos alternantes',Cambisols,2012
497063,4785828,0,0,15.614286,230,0.020052,364.51001,46.836945,0,1,8,4.375664,'Detrticos alternantes',Cambisols,2011
496875,4787405,0,1,14.357143,427.7,0.046291,512.460022,19.946953,1,1,13,4.375664,'Detrticos alternantes',Cambisols,2012
522412,4774963,1,0,15.842857,326.7,-0.033924,459.519989,69.524498,0,1,18,4.41778,'Detrticos alternantes',Cambisols,2012
492890,4793209,1,0,15.842857,326.7,-0.033924,382.040009,69.524498,0,1,22,4.319963,'Detrticos alternantes',Luvisols,2012
500030,4779993,0,0,14.9,269.5,0.000561,208.470001,70,0,1,2,4.512147,'Detrticos alternantes',Cambisols,2012
511195,4781592,0,0,14.671429,244.2,-0.019306,415.700012,30.365849,0,1,13,4.439471,'Detrticos alternantes',Cambisols,2012
513097,4779526,0,0,16.028571,231.6,0.018053,440.579987,16.200315,0,0,4,4.394751,'Detrticos alternantes',Cambisols,2012
513136,4779660,0,0,14.814286,260.3,0.07053,472.040009,27.283503,0,1,9,4.394751,'Detrticos alternantes',Cambisols,2012
514102,4779758,0,0,15.328571,218.6,-0.005437,420.829987,52.808022,0,1,10,4.394751,'Detrticos alternantes',Cryosols,2012
488709,4792581,0,0,15.585714,343.2,-0.059163,129.570007,70,0,1,21,4.371132,'Detrticos alternantes',Cambisols,2012
488758,4795329,0,0,14.814286,260.3,0.07053,322.670013,27.283503,0,1,13,4.271907,'Detrticos alternantes',Cambisols,2012
488864,4795252,1,0,15.471429,327,0.076402,321.390015,45.755791,0,1,18,4.271907,'Detrticos alternantes',Cambisols,2012
490515,4793166,1,0,15.471429,327,0.076402,131.289993,45.755791,0,1,18,4.371132,'Detrticos alternantes',Cambisols,2012
491325,4794417,0,0,15.614286,224.4,0.017303,259.440002,19.92506,0,1,40,4.271907,'Detrticos alternantes',Cambisols,2012
515748,4781924,1,0,15.4,362,0.054412,208.089996,34.815838,0,1,18,4.394751,'Detrticos alternantes',Luvisols,2012
515815,4781840,1,0,15.4,362,0.054412,193.639999,34.815838,0,1,7,4.394751,'Detrticos alternantes',Histosols,2012
515940,4781795,0,0,15.428571,276.3,-0.069908,154.440002,70,0,1,5,4.394751,'Detrticos alternantes',Luvisols,2012
515994,4781708,0,0,16.014286,351.4,-0.040546,142.550003,25.672188,0,1,7,4.394751,'Detrticos alternantes',Gypsisols,2012
489691,4794757,0,0,15.128571,245.3,0.01268,63.389999,39.404133,0,1,9,4.271907,'Detrticos alternantes',Cambisols,2012
498100,4786661,0,0,15.628571,228.5,0.018303,194.259995,1.004974,0,1,10,4.375664,'Detrticos alternantes',Cambisols,2012
503203,4780257,1,0,15.228571,348.6,0.053787,790.409973,31.148951,0,1,7,4.490896,'Detrticos alternantes',Cambisols,2012
501728,4780915,1,0,15.228571,348.6,0.053787,518.849976,31.148951,0,1,29,4.512147,'Detrticos alternantes',Cambisols,2012
538086,4766516,0,0,15.071429,239.2,-0.026552,639.106018,37.918987,0,1,16,4.721769,'Detrticos alternantes',Cambisols,2012
503798,4778538,0,0,14.885714,414.5,0.037669,475.459991,25.933176,0,1,2,4.737629,'Detrticos alternantes',Cambisols,2012
499309,4782345,0,0,14.885714,414.5,0.037669,698.679993,25.933176,0,1,10,4.512147,'Detrticos alternantes',Lixisols,2012
525433,4775001,0,0,14.5,191.7,-0.036298,661.22998,8.459953,0,1,13,4.41778,'Detrticos alternantes',Cambisols,2012
525976,4764796,0,0,13.957143,197.3,0.031547,676.330017,56.421494,0,0,29,4.818358,'Detrticos alternantes',Cambisols,2012
520188,4767850,0,0,15.942857,184.8,0.015429,424.709991,52.481216,0,0,8,4.940669,'Detrticos alternantes',Luvisols,2012
520205,4767995,0,0,15.9,199,-0.043045,410.549988,35.482967,0,0,38,4.940669,'Detrticos alternantes',Luvisols,2012
516583,4781877,0,0,15.928571,190.9,-0.008185,367.380005,62.328476,0,0,10,4.341392,'Detrticos alternantes',Cambisols,2012
521723,4767131,0,0,15.271429,207,-0.060412,608.47998,70,0,0,9,4.818358,'Detrticos alternantes',Cambisols,2012
531802,4768668,0,0,15.114286,184.4,0.054912,651.900024,31.552431,0,0,38,4.663941,'Detrticos alternantes',Cambisols,2012
525225,4774541,0,0,15.271429,207,-0.060412,605.98999,43.931931,0,0,9,4.41778,'Detrticos alternantes',Cambisols,2012
521062,4767158,0,0,13.785714,196,0.015929,559.119995,22.955631,0,1,2,4.940669,'Detrticos alternantes',Cambisols,2010
497400,4787387,0,0,14.385714,130.6,0.019552,431.690002,1.760315,0,0,2,4.375664,'Detrticos alternantes',Cambisols,2010
501049,4786518,0,0,15.428571,202.9,-0.041296,222.850006,32.412254,0,1,16,4.375664,'Detrticos alternantes',Cambisols,2012
516569,4781664,0,0,15.714286,211.7,0.020177,294.959991,3.064792,0,1,18,4.341392,'Detrticos alternantes',Cambisols,2012
512200,4778381,0,0,15.357143,200,-0.002813,178.479996,70,0,1,2,4.578256,'Detrticos alternantes',Cambisols,2012
520242,4766946,0,0,15.057143,225.9,-0.023804,474.140015,64.936432,0,1,21,4.940669,'Detrticos alternantes',Histosols,2012
531293,4766299,0,0,15.4,228.4,-0.035923,702.25,40.443668,0,1,34,4.752343,'Detrticos alternantes',Cambisols,2012
563946,4786267,0,0,16.014286,231.7,-0.002813,300.510986,42.935589,0,1,4,4.477336,Calizas,Luvisols,2012
